X,Y,OBJECTID,MAPLABELNA,LEGENDTYPE,PUBLICVIEW,LOCID,stfacid,progid,facName,opStatus,piStartDate,PWSSource,PWSType,SubName,SubProgID,countyName,FO,Latitude,Longitude,X_Coord,Y_Coord,Accuracy,colMthTxt,refPntTxt,VerifyTxt,collectBy,ColDate,locComment,Congress,StHouse,StSenate,HUC,Hyperlink
-95.1489759774415,42.4381877883594,121142,Reiff Pk-sac Conservation,4,0,20000128076,310342659,IA8114994   ,Reiff Pk-sac Conservation,Inactive,1976/06/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2573526,Sac,3,42.43818,-95.14897,323250,4700666,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,52,26,102300070103,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310342659
-94.2637917240783,41.5455735571571,121205,Long Branch Maintenance Corp.,4,0,20000123115,310336259,IA3900300   ,Long Branch Maintenance Corp.,Inactive,1975/06/01 00:00:00+00,Purchased Surface Water,Community,PLANT #1                                ,2572809,Guthrie,4,41.54557,-94.26378,394594,4600094,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2005/12/15 00:00:00+00,,04,58,29,071000070604,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310336259
-94.2637917240783,41.5455735571571,121205,Long Branch Maintenance Corp.,4,0,20000123115,310336259,IA3900300   ,Long Branch Maintenance Corp.,Inactive,1975/06/01 00:00:00+00,Purchased Surface Water,Community,PLANT #1                                ,2572809,Guthrie,4,41.54557,-94.26378,394594,4600094,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2005/12/15 00:00:00+00,,04,58,29,071000070604,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310336259
-90.7548600790096,42.5078999129951,121213,Asbury Municipal Water System,4,0,20000132828,310370488,IA3102001   ,Asbury Municipal Water System,Active,1998/05/18 11:55:29+00,Ground Water,Community,TREATMENT PLANT FOR WELL #5             ,2583941,Dubuque,1,42.50789,-90.75485,684456,4708612,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/04/22 00:00:00+00,,01,32,16,070600050102,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310370488
-90.7548600790096,42.5078999129951,121213,Asbury Municipal Water System,4,0,20000132828,310370488,IA3102001   ,Asbury Municipal Water System,Active,1998/05/18 11:55:29+00,Ground Water,Community,TREATMENT PLANT FOR WELL #5             ,2583941,Dubuque,1,42.50789,-90.75485,684456,4708612,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/04/22 00:00:00+00,,01,32,16,070600050102,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310370488
-91.4327466757309,40.5058944091737,121315,Montrose Water Works,4,0,20000130176,310380999,IA5650003   ,Montrose Water Works,Active,1975/06/01 00:00:00+00,Purchased Surface Water,Community,PLANT #2                                ,2572888,Lee,6,40.50589,-91.43274,632791,4485088,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,92,46,070801041904,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310380999
-91.4327466757309,40.5058944091737,121315,Montrose Water Works,4,0,20000130176,310380999,IA5650003   ,Montrose Water Works,Active,1975/06/01 00:00:00+00,Purchased Surface Water,Community,PLANT #2                                ,2572888,Lee,6,40.50589,-91.43274,632791,4485088,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,92,46,070801041904,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310380999
-93.2747852128357,43.1476043253463,121348,Ball Breakers,4,0,20000134358,310386482,IA1750202   ,Ball Breakers,Planned,2001/11/08 16:10:45+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2585333,Cerro Gordo,2,43.1476,-93.27478,477657,4777242,3300,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2005/03/30 00:00:00+00,,04,12,06,070802030303,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310386482
-93.2747852128357,43.1476043253463,121348,Ball Breakers,4,0,20000134358,310386482,IA1750202   ,Ball Breakers,Planned,2001/11/08 16:10:45+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2585333,Cerro Gordo,2,43.1476,-93.27478,477657,4777242,3300,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2005/03/30 00:00:00+00,,04,12,06,070802030303,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310386482
-95.4763195915748,43.3179532242095,121402,Osceola County Rural Water System,4,0,20000334591,310359363,IA7227701   ,Osceola County Rural Water System,Active,1982/07/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573384,Osceola,3,43.31795,-95.47631,299200,4799101,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/08/13 00:00:00+00,,04,05,03,102300030504,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310359363
-95.4763195915748,43.3179532242095,121402,Osceola County Rural Water System,4,0,20000334591,310359363,IA7227701   ,Osceola County Rural Water System,Active,1982/07/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573384,Osceola,3,43.31795,-95.47631,299200,4799101,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/08/13 00:00:00+00,,04,05,03,102300030504,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310359363
-90.965114726304,42.6720491940299,121422,Hanks Tavern,4,0,20000134467,310387683,IA2268768   ,Hanks Tavern,Inactive,1981/04/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2583812,Clayton,1,42.67204,-90.96511,666743,4726404,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2003/05/14 00:00:00+00,,01,24,12,0706000307,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310387683
-90.965114726304,42.6720491940299,121422,Hanks Tavern,4,0,20000134467,310387683,IA2268768   ,Hanks Tavern,Inactive,1981/04/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2583812,Clayton,1,42.67204,-90.96511,666743,4726404,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2003/05/14 00:00:00+00,,01,24,12,0706000307,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310387683
-91.8631661198228,41.9960152951494,121433,Atkins Municipal Water Works,4,0,20000132844,310370644,IA0603072   ,Atkins Municipal Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT                         ,2571541,Benton,1,41.99601,-91.86316,594157,4649958,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/20 00:00:00+00,,01,39,20,070802051504,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310370644
-91.8631661198228,41.9960152951494,121433,Atkins Municipal Water Works,4,0,20000132844,310370644,IA0603072   ,Atkins Municipal Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT                         ,2571541,Benton,1,41.99601,-91.86316,594157,4649958,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/20 00:00:00+00,,01,39,20,070802051504,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310370644
-95.1653857944517,43.4251479700961,121436,Okoboji Camp Owners Cooperative,4,0,20000131551,310362208,IA3070473   ,Okoboji Camp Owners Cooperative,Active,1976/05/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2572156,Dickinson,3,43.42514,-95.16538,324723,4810305,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,06,03,102300030103,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310362208
-95.1653857944517,43.4251479700961,121436,Okoboji Camp Owners Cooperative,4,0,20000131551,310362208,IA3070473   ,Okoboji Camp Owners Cooperative,Active,1976/05/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2572156,Dickinson,3,43.42514,-95.16538,324723,4810305,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,06,03,102300030103,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310362208
-94.3838697820207,42.8637897860728,121438,Ottosen Water Supply,4,0,20000132099,310389416,IA4652011   ,Ottosen Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572966,Humboldt,2,42.86378,-94.38386,386954,4746617,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,08,04,071000030902,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310389416
-94.3838697820207,42.8637897860728,121438,Ottosen Water Supply,4,0,20000132099,310389416,IA4652011   ,Ottosen Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572966,Humboldt,2,42.86378,-94.38386,386954,4746617,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,08,04,071000030902,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310389416
-91.6441385289671,42.161207901945,121516,Alburnett Water Supply,4,0,20000310610,310366008,IA5704012   ,Alburnett Water Supply,Active,1981/03/19 00:00:00+00,Ground Water,Community,"TREATMENT PLANT, WELL #3                ",2588936,Linn,1,42.1612,-91.64413,612007,4668564,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2011/08/19 00:00:00+00,,01,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366008
-91.6441385289671,42.161207901945,121516,Alburnett Water Supply,4,0,20000310610,310366008,IA5704012   ,Alburnett Water Supply,Active,1981/03/19 00:00:00+00,Ground Water,Community,"TREATMENT PLANT, WELL #3                ",2588936,Linn,1,42.1612,-91.64413,612007,4668564,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2011/08/19 00:00:00+00,,01,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366008
-93.5423912974817,41.7234390119967,121570,White Oaks Homeowners Association,4,0,20000127621,310340128,IA7709302   ,White Oaks Homeowners Association,Inactive,1990/07/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573450,Polk,5,41.72343,-93.54238,454887,4619212,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,69,35,071000080102,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310340128
-93.5423912974817,41.7234390119967,121570,White Oaks Homeowners Association,4,0,20000127621,310340128,IA7709302   ,White Oaks Homeowners Association,Inactive,1990/07/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573450,Polk,5,41.72343,-93.54238,454887,4619212,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,69,35,071000080102,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310340128
-94.6753398265438,42.9371936012025,121595,Spring Hills Country Club,4,0,20000128263,310343198,IA7450200   ,Spring Hills Country Club,Inactive,1981/04/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1                                ,2573409,Palo Alto,3,42.93719,-94.67533,363306,4755201,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,07,04,071000020703,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310343198
-94.6753398265438,42.9371936012025,121595,Spring Hills Country Club,4,0,20000128263,310343198,IA7450200   ,Spring Hills Country Club,Inactive,1981/04/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1                                ,2573409,Palo Alto,3,42.93719,-94.67533,363306,4755201,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,07,04,071000020703,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310343198
-93.805070178824,41.5203546897755,121623,Dmww-greenbrier Estates,4,0,20000123434,310338079,IA7709801   ,Dmww-greenbrier Estates,Active,1979/06/01 00:00:00+00,Purchased Surface Water,Community,TREATMENT PLANT #1                      ,2573454,Dallas,5,41.52035,-93.80506,432828,4596836,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/12 00:00:00+00,,04,47,24,071000061703,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338079
-93.805070178824,41.5203546897755,121623,Dmww-greenbrier Estates,4,0,20000123434,310338079,IA7709801   ,Dmww-greenbrier Estates,Active,1979/06/01 00:00:00+00,Purchased Surface Water,Community,TREATMENT PLANT #1                      ,2573454,Dallas,5,41.52035,-93.80506,432828,4596836,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/12 00:00:00+00,,04,47,24,071000061703,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338079
-94.7429228527413,40.6554461333684,121638,Lake Of Three Fires State Pk-main Park,4,0,20000129971,310351625,IA8709958   ,Lake Of Three Fires State Pk-main Park,Inactive,1975/11/01 00:00:00+00,Purchased Surface Water,Transient Non-Community,PLANT #1                                ,2572414,Taylor,4,40.65544,-94.74292,352654,4501969,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,96,48,102400130104,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310351625
-94.7429228527413,40.6554461333684,121638,Lake Of Three Fires State Pk-main Park,4,0,20000129971,310351625,IA8709958   ,Lake Of Three Fires State Pk-main Park,Inactive,1975/11/01 00:00:00+00,Purchased Surface Water,Transient Non-Community,PLANT #1                                ,2572414,Taylor,4,40.65544,-94.74292,352654,4501969,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,96,48,102400130104,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310351625
-95.350266318932,42.3358879141638,121683,Arthur Municipal Water Supply,4,0,20000124808,310350562,IA4703068   ,Arthur Municipal Water Supply,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,PLANT #2                                ,2572972,Ida,3,42.33588,-95.35026,306379,4689745,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,55,28,102300050207,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310350562
-95.350266318932,42.3358879141638,121683,Arthur Municipal Water Supply,4,0,20000124808,310350562,IA4703068   ,Arthur Municipal Water Supply,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,PLANT #2                                ,2572972,Ida,3,42.33588,-95.35026,306379,4689745,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,55,28,102300050207,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310350562
-91.0919851140522,41.3166383063596,121696,Midamerican - Louisa Generating Station,4,0,20000122860,311216878,IA5842102   ,Midamerican - Louisa Generating Station,Active,1982/09/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2573100,Muscatine,6,41.31663,-91.09198,659701,4575663,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/04 00:00:00+00,,02,87,44,070801010702,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=311216878
-91.0919851140522,41.3166383063596,121696,Midamerican - Louisa Generating Station,4,0,20000122860,311216878,IA5842102   ,Midamerican - Louisa Generating Station,Active,1982/09/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2573100,Muscatine,6,41.31663,-91.09198,659701,4575663,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/04 00:00:00+00,,02,87,44,070801010702,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=311216878
-94.5666826512825,40.8849584862147,121730,Stringtown Country Cafe,4,0,20000125635,310358837,IA8700749   ,Stringtown Country Cafe,Inactive,1985/11/01 00:00:00+00,Ground Water,Non-Public,PLANT #1                                ,2572412,Taylor,4,40.88495,-94.56668,368009,4527167,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,96,48,102400130203,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310358837
-94.5666826512825,40.8849584862147,121730,Stringtown Country Cafe,4,0,20000125635,310358837,IA8700749   ,Stringtown Country Cafe,Inactive,1985/11/01 00:00:00+00,Ground Water,Non-Public,PLANT #1                                ,2572412,Taylor,4,40.88495,-94.56668,368009,4527167,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,96,48,102400130203,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310358837
-92.1926289965116,42.315540136072,121753,La Porte City Utilities,4,0,20000125624,310358773,IA0743057   ,La Porte City Utilities,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571576,Black Hawk,1,42.31553,-92.19262,566534,4685126,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/09/07 00:00:00+00,,01,23,12,070802050909,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310358773
-92.1926289965116,42.315540136072,121753,La Porte City Utilities,4,0,20000125624,310358773,IA0743057   ,La Porte City Utilities,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571576,Black Hawk,1,42.31553,-92.19262,566534,4685126,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/09/07 00:00:00+00,,01,23,12,070802050909,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310358773
-96.1730413065163,43.4364464126443,121768,Rock Rapids Municipal Water Works,4,0,20000128604,310374895,IA6065092   ,Rock Rapids Municipal Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573162,Lyon,3,43.43644,-96.17303,243202,4814174,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/16 00:00:00+00,,04,04,02,101702040903,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310374895
-96.1730413065163,43.4364464126443,121768,Rock Rapids Municipal Water Works,4,0,20000128604,310374895,IA6065092   ,Rock Rapids Municipal Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573162,Lyon,3,43.43644,-96.17303,243202,4814174,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/16 00:00:00+00,,04,04,02,101702040903,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310374895
-91.4808151203414,41.63707341264,121781,Sunrise Village Mobile Home Pk,4,0,20000128814,310346391,IA5200602   ,Sunrise Village Mobile Home Pk,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2584381,Johnson,6,41.63707,-91.48081,626530,4610596,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/23 00:00:00+00,,02,79,40,070802090603,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310346391
